"System","City","YrQtr","Weekday","Journeys","MaxBikes","TDB","Area","DockDensity","TSQKM","Country","Continent"
"10vorwien","10vorWien","2015 Q1",0,4.5,80,0.0553878192194616,13.8713492587586,1.44182080826576,0.324409681859796,"Austria","Europe"
"10vorwien","10vorWien","2015 Q2",0,6.45833333333333,89,0.0734193339870947,16.1889732585359,1.42072011811329,0.398934091136884,"Austria","Europe"
"10vorwien","10vorWien","2015 Q3",0,6.08695652173913,89.1739130434783,0.0693154863132632,16.1889732585359,1.42072011811329,0.375993982109377,"Austria","Europe"
"10vorwien","10vorWien","2015 Q4",0,4.91666666666667,91.6666666666667,0.0534548516565716,16.1889732585359,1.42072011811329,0.303704662930015,"Austria","Europe"
"10vorwien","10vorWien","2016 Q1",0,2.5,61.5,0.0417110874200426,16.3263486300415,1.40876570268006,0.15312670681305,"Austria","Europe"
"10vorwien","10vorWien","2016 Q2",0,9.52173913043478,77.8260869565217,0.121315068416225,16.3263486300415,1.40876570268006,0.583213022470572,"Austria","Europe"
"10vorwien","10vorWien","2016 Q3",0,9.16666666666667,80,0.116294989872967,15.5537095183704,1.41445357289307,0.589355655372113,"Austria","Europe"
"10vorwien","10vorWien","2016 Q4",0,6.66666666666667,80.5,0.0852828160455492,15.5537095183704,1.41445357289307,0.428622294816083,"Austria","Europe"
"10vorwien","10vorWien","2017 Q1",0,10,77.5,0.128580946035976,15.5537095183704,1.41445357289307,0.642933442224124,"Austria","Europe"
"10vorwien","10vorWien","2017 Q2",0,11,80.5416666666667,0.13472275387415,15.5537095183704,1.41445357289307,0.707226786446536,"Austria","Europe"
"10vorwien","10vorWien","2017 Q3",0,9.30769230769231,88.2692307692308,0.106213048910408,15.5537095183704,1.41445357289307,0.598422665454761,"Austria","Europe"
"10vorwien","10vorWien","2017 Q4",0,4.14285714285714,87.2142857142857,0.0481722374802893,15.5537095183704,1.41445357289307,0.266358140349994,"Austria","Europe"
"10vorwien","10vorWien","2018 Q1",0,2.75,67.5,1.51392009987516,15.5537095183704,1.41445357289307,0.176806696611634,"Austria","Europe"
"10vorwien","10vorWien","2018 Q2",0,9.32,84.48,0.109323247728465,15.5537095183704,1.41445357289307,0.599213968152883,"Austria","Europe"
"10vorwien","10vorWien","2018 Q3",0,6.60869565217391,83.1739130434783,0.0794788747372191,15.5537095183704,1.41445357289307,0.424895144426377,"Austria","Europe"
"10vorwien","10vorWien","2018 Q4",0,5.38461538461539,76.3846153846154,0.070284144316854,15.5537095183704,1.41445357289307,0.346194930428374,"Austria","Europe"
"10vorwien","10vorWien","2019 Q1",0,7,70,0.208466308656182,16.7224914652685,1.49499254055075,0.41859791135421,"Austria","Europe"
"10vorwien","10vorWien","2019 Q2",0,8.71428571428571,87.8571428571429,0.0980406548974799,16.7224914652685,1.49499254055075,0.521111685563404,"Austria","Europe"
"10vorwien","10vorWien","2015 Q1",1,3.25,79,0.0411087632870333,13.8713492587586,1.44182080826576,0.234295881343186,"Austria","Europe"
"10vorwien","10vorWien","2015 Q2",1,6.64406779661017,90.8983050847458,0.0730270645007773,16.1889732585359,1.42072011811329,0.410406990641422,"Austria","Europe"
"10vorwien","10vorWien","2015 Q3",1,5.68181818181818,92.0151515151515,0.0616948737962445,16.1889732585359,1.42072011811329,0.350968408624824,"Austria","Europe"
"10vorwien","10vorWien","2015 Q4",1,6.53333333333333,85.9666666666667,1.55457435150711,16.1889732585359,1.42072011811329,0.403566874130731,"Austria","Europe"
"10vorwien","10vorWien","2016 Q1",1,10.4444444444444,56.8888888888889,0.619293085957349,16.3263486300415,1.40876570268006,0.639729352907852,"Austria","Europe"
"10vorwien","10vorWien","2016 Q2",1,5.98412698412698,79.1746031746032,0.07496810012609,16.3263486300415,1.40876570268006,0.366531863292189,"Austria","Europe"
"10vorwien","10vorWien","2016 Q3",1,6.56923076923077,81.3692307692308,0.0804638384885033,15.5537095183704,1.41445357289307,0.422357815122617,"Austria","Europe"
"10vorwien","10vorWien","2016 Q4",1,4.4375,80.875,0.0545084538736516,15.5537095183704,1.41445357289307,0.285301714986955,"Austria","Europe"
"10vorwien","10vorWien","2017 Q1",1,3.66666666666667,78.7777777777778,0.0470785549732918,15.5537095183704,1.41445357289307,0.235742262148845,"Austria","Europe"
"10vorwien","10vorWien","2017 Q2",1,8.01538461538462,80.7230769230769,0.0992039403092114,15.5537095183704,1.41445357289307,0.515335882151951,"Austria","Europe"
"10vorwien","10vorWien","2017 Q3",1,9.84375,88.546875,0.111891836713188,15.5537095183704,1.41445357289307,0.632887607189372,"Austria","Europe"
"10vorwien","10vorWien","2017 Q4",1,7.11111111111111,88.6388888888889,0.0923258505732208,15.5537095183704,1.41445357289307,0.457197114470488,"Austria","Europe"
"10vorwien","10vorWien","2018 Q1",1,2.6,80,0.0781931676313699,15.5537095183704,1.41445357289307,0.167162694978272,"Austria","Europe"
"10vorwien","10vorWien","2018 Q2",1,6.09230769230769,84.3076923076923,0.072695861943505,15.5537095183704,1.41445357289307,0.391694835570389,"Austria","Europe"
"10vorwien","10vorWien","2018 Q3",1,7.9016393442623,83.2622950819672,0.0948999870543117,15.5537095183704,1.41445357289307,0.508022818282013,"Austria","Europe"
"10vorwien","10vorWien","2018 Q4",1,6.825,76.75,0.0977127421227812,15.5537095183704,1.41445357289307,0.438802074317964,"Austria","Europe"
"10vorwien","10vorWien","2019 Q1",1,5.5,87.875,0.0624612478240877,16.7224914652685,1.49499254055075,0.328898358921165,"Austria","Europe"
"10vorwien","10vorWien","2019 Q2",1,10.8571428571429,86.4285714285714,0.125629219671178,16.7224914652685,1.49499254055075,0.649253903324897,"Austria","Europe"
"abudhabi","Abu Dhabi","2016 Q2",0,21.7142857142857,71.4285714285714,0.304441461773468,6.97710466744116,1.57658520608581,3.11222014707849,"UAE","Asia"
"abudhabi","Abu Dhabi","2016 Q3",0,18.6923076923077,70.7692307692308,0.264138678223185,6.97710466744116,1.57658520608581,2.67909234320876,"UAE","Asia"
"abudhabi","Abu Dhabi","2016 Q4",0,40.3703703703704,69.2222222222222,0.588004878756293,6.97710466744116,1.57658520608581,5.7861207900119,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q1",0,92.24,119.4,0.794223104236693,22.2524235795019,1.61780130920939,4.14516646559649,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q2",0,89.6923076923077,226.769230769231,0.407013710828587,28.1461443390118,1.63432687070541,3.18666409906774,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q3",0,71.1481481481482,236.666666666667,0.298960312099457,28.1461443390118,1.63432687070541,2.52781152868365,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q4",0,257.888888888889,261.222222222222,0.977969319959241,31.1085850270055,1.60727336060431,8.28995882213911,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q1",0,348.36,271.36,1.28957280317503,31.1085850270055,1.60727336060431,11.1981949580023,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q2",0,174.346153846154,261.692307692308,0.678049034975272,31.1085850270055,1.60727336060431,5.60443857201487,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q3",0,86.4814814814815,248.666666666667,0.349574037912886,31.1085850270055,1.60727336060431,2.7799876274156,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q4",0,278.538461538462,242.461538461538,1.14220972107557,31.1085850270055,1.60727336060431,8.95374898268954,"UAE","Asia"
"abudhabi","Abu Dhabi","2019 Q1",0,316.846153846154,265.884615384615,1.1905980408234,31.1085850270055,1.60727336060431,10.1851676497371,"UAE","Asia"
"abudhabi","Abu Dhabi","2019 Q2",0,214.25,246.875,0.867359860329125,30.4861046341326,1.60728963532911,7.02779192590329,"UAE","Asia"
"abudhabi","Abu Dhabi","2016 Q2",1,17.2368421052632,71.5526315789474,0.240413733213431,6.97710466744116,1.57658520608581,2.47048638752681,"UAE","Asia"
"abudhabi","Abu Dhabi","2016 Q3",1,14.9393939393939,70.6969696969697,0.211239185890553,6.97710466744116,1.57658520608581,2.1412024975215,"UAE","Asia"
"abudhabi","Abu Dhabi","2016 Q4",1,45.0307692307692,68.8923076923077,0.658510556271404,6.97710466744116,1.57658520608581,6.45407678071772,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q1",1,85.6190476190476,126.634920634921,0.68321040485003,22.2524235795019,1.61780130920939,3.84762798142656,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q2",1,84.9230769230769,228.184615384615,0.382767092957105,28.1461443390118,1.63432687070541,3.01721883822538,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q3",1,65.4461538461538,236.815384615385,0.275444315093669,28.1461443390118,1.63432687070541,2.32522625684977,"UAE","Asia"
"abudhabi","Abu Dhabi","2017 Q4",1,228.215384615385,261.461538461538,0.862477750865859,31.1085850270055,1.60727336060431,7.33609016344748,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q1",1,339.2,273.092307692308,1.24867327386176,31.1085850270055,1.60727336060431,10.9037424783396,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q2",1,161.076923076923,262.184615384615,0.625298303460104,31.1085850270055,1.60727336060431,5.17789294939296,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q3",1,80.3538461538461,249.276923076923,0.325119014196449,31.1085850270055,1.60727336060431,2.58301192690348,"UAE","Asia"
"abudhabi","Abu Dhabi","2018 Q4",1,244.363636363636,243.30303030303,0.995166204799682,31.1085850270055,1.60727336060431,7.85518326055342,"UAE","Asia"
"abudhabi","Abu Dhabi","2019 Q1",1,297.859375,268.546875,1.11158773240554,31.1085850270055,1.60727336060431,9.57482877287498,"UAE","Asia"
"abudhabi","Abu Dhabi","2019 Q2",1,226.904761904762,248.952380952381,0.907805102610718,30.4861046341326,1.60728963532911,7.44289126563965,"UAE","Asia"
"aksu","Aksu","2013 Q2",0,629.25,244.5,2.55015261373136,9.66130935076095,2.79465225879279,65.1309234757542,"China","Asia"
"aksu","Aksu","2013 Q3",0,673.75,240,2.80972948033984,14.9895409833407,2.9353800792767,44.9480074639245,"China","Asia"
"aksu","Aksu","2016 Q4",0,407.333333333333,540.333333333333,0.752732636206453,16.5900519352002,3.31523977229407,24.5528666772325,"China","Asia"
"aksu","Aksu","2017 Q1",0,395.8,535.52,0.740272298362882,16.5900519352002,3.31523977229407,23.8576709431635,"China","Asia"
"aksu","Aksu","2017 Q2",0,629.653846153846,470.5,1.35066996017501,16.5900519352002,3.31523977229407,37.9536995190394,"China","Asia"
"aksu","Aksu","2017 Q3",0,615.814814814815,454.296296296296,1.3570165211433,16.5900519352002,3.31523977229407,37.1195230262179,"China","Asia"
"aksu","Aksu","2017 Q4",0,439.407407407407,441.444444444444,0.994639723433514,16.5900545161034,3.43579341132798,26.4861943027908,"China","Asia"
"aksu","Aksu","2018 Q1",0,269.652173913043,501.347826086957,0.538509169763483,16.5900437665628,3.61662698689982,16.2538554875019,"China","Asia"
"aksu","Aksu","2018 Q2",0,579.153846153846,475.576923076923,1.2194249313048,16.5900437665628,3.61662698689982,34.9097238261137,"China","Asia"
"aksu","Aksu","2018 Q3",0,487.95652173913,442.434782608696,1.11285543784805,16.5900437665628,3.61662698689982,29.4126120825917,"China","Asia"
"aksu","Aksu","2018 Q4",0,416.25,484.583333333333,0.858389946753505,16.5900437665628,3.61662698689982,25.0903497216174,"China","Asia"
"aksu","Aksu","2019 Q1",0,304.153846153846,500.576923076923,0.607831875289022,16.5900437665628,3.61662698689982,18.3335168028229,"China","Asia"
"aksu","Aksu","2019 Q2",0,440,500.875,0.878138505403734,16.5900437665628,3.61662698689982,26.5219312372653,"China","Asia"
"aksu","Aksu","2013 Q2",1,1010.14285714286,279.285714285714,3.50831778935877,9.66130935076095,2.79465225879279,104.555482126581,"China","Asia"
"aksu","Aksu","2013 Q3",1,815.735294117647,243.852941176471,3.34948627700967,14.9895409833407,2.9353800792767,54.4202984617242,"China","Asia"
"aksu","Aksu","2016 Q4",1,464.555555555556,542.888888888889,0.855919689539013,16.5900519352002,3.31523977229407,28.0020555312354,"China","Asia"
"aksu","Aksu","2017 Q1",1,473.984615384615,535.215384615385,0.887369408393109,16.5900519352002,3.31523977229407,28.5704117887016,"China","Asia"
"aksu","Aksu","2017 Q2",1,758.276923076923,464.6,1.65230933628864,16.5900519352002,3.31523977229407,45.7067238872253,"China","Asia"
"aksu","Aksu","2017 Q3",1,727.953846153846,455.692307692308,1.60087107242112,16.5900519352002,3.31523977229407,43.8789371484304,"China","Asia"
"aksu","Aksu","2017 Q4",1,484.584615384615,430.307692307692,1.14323815453422,16.5900545161034,3.43579341132798,29.2093443643748,"China","Asia"
"aksu","Aksu","2018 Q1",1,330.758064516129,502.693548387097,0.659470424311138,16.5900437665628,3.61662698689982,19.937142371063,"China","Asia"
"aksu","Aksu","2018 Q2",1,633.184615384615,478.276923076923,1.32661914860448,16.5900437665628,3.61662698689982,38.1665427948296,"China","Asia"
"aksu","Aksu","2018 Q3",1,588.64406779661,443.677966101695,1.33449640796979,16.5900437665628,3.61662698689982,35.481767021195,"China","Asia"
"aksu","Aksu","2018 Q4",1,418.285714285714,482.285714285714,0.866310911286744,16.5900437665628,3.61662698689982,25.213056708673,"China","Asia"
"aksu","Aksu","2019 Q1",1,333.765625,500.9375,0.666897252163405,16.5900437665628,3.61662698689982,20.1184294445747,"China","Asia"
"aksu","Aksu","2019 Q2",1,485.904761904762,504.285714285714,0.963895009404617,16.5900437665628,3.61662698689982,29.2889379161315,"China","Asia"
"alain","Al Ain","2017 Q4",0,3.6,26.8,0.130160133608409,2.31549651869698,1.2956184454504,1.55474213454048,"UAE","Asia"
"alain","Al Ain","2017 Q4",1,4.875,26.125,0.186609686609687,2.31549651869698,1.2956184454504,2.1053799738569,"UAE","Asia"
"albacete","Albacete","2014 Q3",0,99.45,85.3,1.16423740126001,7.52574770805341,2.65754324697833,13.2146337955998,"Spain","Europe"
"albacete","Albacete","2014 Q4",0,104.75,90.0416666666667,1.17232604371208,8.29818765278387,2.53067306726366,12.6232382759937,"Spain","Europe"
"albacete","Albacete","2015 Q1",0,86.625,89.5416666666667,0.967215406484324,8.29818765278387,2.53067306726366,10.4390264024626,"Spain","Europe"
"albacete","Albacete","2015 Q2",0,104.307692307692,85.4230769230769,1.21482053784636,8.29818765278387,2.53067306726366,12.569936553881,"Spain","Europe"
"albacete","Albacete","2015 Q3",0,94.32,99,0.952376645504565,8.29818765278387,2.53067306726366,11.3663373192528,"Spain","Europe"
"albacete","Albacete","2015 Q4",0,91.2307692307692,92.7692307692308,0.981143031913547,8.29818765278387,2.53067306726366,10.9940595522883,"Spain","Europe"
"albacete","Albacete","2016 Q1",0,81.9615384615385,95.2692307692308,0.858057741579249,8.29818765278387,2.53067306726366,9.87704085410048,"Spain","Europe"
"albacete","Albacete","2016 Q2",0,107,92.5,1.1567613370734,8.29818765278387,2.53067306726366,12.8943818189148,"Spain","Europe"
"albacete","Albacete","2016 Q3",0,26,95,0.273684210526316,8.54537680992749,2.57449150451057,3.04258086896704,"Spain","Europe"
"albacete","Albacete","2017 Q1",0,33,102,0.323529411764706,8.54537680992749,2.57449150451057,3.86173725676586,"Spain","Europe"
"albacete","Albacete","2014 Q3",1,248.903846153846,85.7307692307692,2.90613647325397,7.52574770805341,2.65754324697833,33.0736367746544,"Spain","Europe"
"albacete","Albacete","2014 Q4",1,385.348484848485,93.5454545454545,4.15052768834754,8.29818765278387,2.53067306726366,46.4376681960438,"Spain","Europe"
"albacete","Albacete","2015 Q1",1,327.84375,92.4375,3.54963419765947,8.29818765278387,2.53067306726366,39.5078737331296,"Spain","Europe"
"albacete","Albacete","2015 Q2",1,393.061538461538,92.4461538461538,4.2525237999818,8.29818765278387,2.53067306726366,47.3671547219922,"Spain","Europe"
"albacete","Albacete","2015 Q3",1,327.287878787879,100.606060606061,3.2611050445907,8.29818765278387,2.53067306726366,39.4408866709685,"Spain","Europe"
"albacete","Albacete","2015 Q4",1,365.378787878788,97.0909090909091,3.75513308324498,8.29818765278387,2.53067306726366,44.0311551349662,"Spain","Europe"
"albacete","Albacete","2016 Q1",1,319.6,97.6769230769231,3.26742103761356,8.29818765278387,2.53067306726366,38.514433918927,"Spain","Europe"
"albacete","Albacete","2016 Q2",1,267.444444444444,94,2.80470051499681,8.29818765278387,2.53067306726366,32.2292596449928,"Spain","Europe"
"albacete","Albacete","2016 Q3",1,30,97,0.313299232736573,8.54537680992749,2.57449150451057,3.51067023342351,"Spain","Europe"
"albacete","Albacete","2017 Q1",1,64.25,105.75,0.6114637824792,8.54537680992749,2.57449150451057,7.51868541658202,"Spain","Europe"
"albany","Albany & Troy","2017 Q4",0,13,69.2,0.328944348823867,12.6232939419648,1.98046564667961,1.02984213627339,"USA","North America"
"albany","Albany & Troy","2018 Q3",0,116.045454545455,192.181818181818,0.603366805946107,25.5233826998624,2.07652726220673,4.54663301922281,"USA","North America"
"albany","Albany & Troy","2018 Q4",0,49.2352941176471,185.529411764706,0.260874039571218,25.5232646446749,2.03735692607995,1.92903591304177,"USA","North America"
"albany","Albany & Troy","2019 Q2",0,97.625,148.375,0.664758875359599,25.5232646446749,2.03735692607995,3.82494172901068,"USA","North America"
"albany","Albany & Troy","2017 Q4",1,19.5333333333333,79.8666666666667,0.260708299264714,12.6232939419648,1.98046564667961,1.54740382527233,"USA","North America"
"albany","Albany & Troy","2018 Q3",1,106,192.377358490566,0.550698491112564,25.5233826998624,2.07652726220673,4.15305452441347,"USA","North America"
"albany","Albany & Troy","2018 Q4",1,62.6666666666667,189.466666666667,0.328437307425971,25.5232646446749,2.03735692607995,2.45527629553225,"USA","North America"
"albany","Albany & Troy","2019 Q2",1,79.8235294117647,154.470588235294,0.483190156816692,25.5232646446749,2.03735692607995,3.12748116367703,"USA","North America"
"almaty","Almaty","2017 Q4",0,17,593,0.0286677908937605,NA,NA,NA,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q1",0,524.32,731.16,0.634633176249146,59.1548458269003,3.36405238181697,8.86351731072501,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q2",0,1839.57692307692,1112.42307692308,1.65981495121212,59.1548458269003,3.36405238181697,31.0976539176506,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q3",0,1631.2962962963,889.148148148148,1.87112120904218,59.154700654294,3.4316799468964,27.5767822041693,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q4",0,743.846153846154,778.769230769231,0.916752964685712,59.1546730161311,3.4147767150182,12.5745966619292,"Kazakhstan","Asia"
"almaty","Almaty","2019 Q1",0,734.576923076923,691.769230769231,1.05448571027147,59.1548261230345,3.3809582938174,12.417869702619,"Kazakhstan","Asia"
"almaty","Almaty","2019 Q2",0,1832,889.25,2.06786778688195,59.1548261230345,3.3809582938174,30.9695779713674,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q1",1,529.828125,723.328125,0.688666315409926,59.1548458269003,3.36405238181697,8.95663098422047,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q2",1,2306.90769230769,1110.13846153846,2.09111279714392,59.1548458269003,3.36405238181697,38.9977804871337,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q3",1,2052.32307692308,885.892307692308,2.37735036570218,59.154700654294,3.4316799468964,34.6941672297026,"Kazakhstan","Asia"
"almaty","Almaty","2018 Q4",1,1073.51515151515,787.151515151515,1.31846068864081,59.1546730161311,3.4147767150182,18.1475967456098,"Kazakhstan","Asia"
"almaty","Almaty","2019 Q1",1,927.890625,692.234375,1.33881531596903,59.1548261230345,3.3809582938174,15.6857975217458,"Kazakhstan","Asia"
"almaty","Almaty","2019 Q2",1,2175.80952380952,880.619047619048,2.46943848374144,59.1548261230345,3.3809582938174,36.7816062764535,"Kazakhstan","Asia"
"alsharjah","Al Sharjah","2015 Q1",0,8.72222222222222,19.1666666666667,0.454093567251462,2.97884777838334,1.34280107531069,2.92805234477469,"UAE","Asia"
"alsharjah","Al Sharjah","2015 Q2",0,7.45,19.15,0.384897660818713,2.97884777838334,1.34280107531069,2.50096700276615,"UAE","Asia"
"alsharjah","Al Sharjah","2015 Q3",0,5.86363636363636,19.5909090909091,0.298325358851675,2.97884777838334,1.34280107531069,1.96842430358044,"UAE","Asia"
"alsharjah","Al Sharjah","2015 Q4",0,7.69230769230769,19.1153846153846,0.405339234209203,2.97884777838334,1.34280107531069,2.58230976021286,"UAE","Asia"
"alsharjah","Al Sharjah","2016 Q1",0,9,16,0.507936507936508,2.97884777838334,1.34280107531069,3.02130241944905,"UAE","Asia"
"alsharjah","Al Sharjah","2015 Q1",1,9.19230769230769,19.2307692307692,0.478593117408907,2.97884777838334,1.34280107531069,3.08586016345437,"UAE","Asia"
"alsharjah","Al Sharjah","2015 Q2",1,6.48387096774194,19.0161290322581,0.339071706781184,2.97884777838334,1.34280107531069,2.1766372269149,"UAE","Asia"
"alsharjah","Al Sharjah","2015 Q3",1,7.07692307692308,19.6615384615385,0.359757085020243,2.97884777838334,1.34280107531069,2.37572497939583,"UAE","Asia"
"alsharjah","Al Sharjah","2015 Q4",1,11.8461538461538,19.1538461538462,0.61330541663359,2.97884777838334,1.34280107531069,3.9767570307278,"UAE","Asia"
"alsharjah","Al Sharjah","2016 Q1",1,5,15.5,0.30982905982906,2.97884777838334,1.34280107531069,1.67850134413836,"UAE","Asia"
"amiens","Amiens","2013 Q2",0,141.8125,231.1875,0.612381465170094,5.14401994422508,4.86001226104618,27.5684195507845,"France","Europe"
"amiens","Amiens","2013 Q3",0,142.346153846154,225.230769230769,0.632087628247911,5.24690987716906,4.95529761491313,27.1295214094578,"France","Europe"
"amiens","Amiens","2013 Q4",0,121.961538461538,228.346153846154,0.539809966056648,5.24690987716906,4.95529761491313,23.2444507942153,"France","Europe"
"amiens","Amiens","2014 Q1",0,148.923076923077,244.5,0.609993413141492,5.24690987716906,4.95529761491313,28.3830064570172,"France","Europe"
"amiens","Amiens","2014 Q2",0,156.884615384615,221.807692307692,0.705058266677899,5.24690987716906,4.95529761491313,29.9003830935365,"France","Europe"
"amiens","Amiens","2014 Q3",0,151.615384615385,232.192307692308,0.657763974336018,5.24690987716906,4.95529761491313,28.8961289911059,"France","Europe"
"amiens","Amiens","2014 Q4",0,166.916666666667,223.416666666667,0.743941990340495,5.24690987716906,4.95529761491313,31.8123753931763,"France","Europe"
"amiens","Amiens","2015 Q1",0,130.375,231.083333333333,0.563724803300914,5.24690987716906,4.95529761491313,24.8479587132423,"France","Europe"
"amiens","Amiens","2015 Q2",0,185.5,240.461538461538,0.772281323777864,5.24690987716906,4.95529761491313,35.3541425987072,"France","Europe"
"amiens","Amiens","2015 Q3",0,140.64,231.8,0.607872371632293,5.24690987716906,4.95529761491313,26.804348329284,"France","Europe"
"amiens","Amiens","2015 Q4",0,186.615384615385,230.192307692308,0.810758455936889,5.24690987716906,4.95529761491313,35.5667219342582,"France","Europe"
"amiens","Amiens","2016 Q1",0,127.5,242,0.526296731359203,5.24690987716906,4.95529761491313,24.3000171500548,"France","Europe"
"amiens","Amiens","2016 Q2",0,165.846153846154,240.884615384615,0.687802967559439,5.24690987716906,4.95529761491313,31.6083480998601,"France","Europe"
"amiens","Amiens","2016 Q3",0,170.461538461538,238.192307692308,0.716039431978841,5.24690987716906,4.95529761491313,32.4879867297263,"France","Europe"
"amiens","Amiens","2016 Q4",0,160.481481481481,235.259259259259,0.679252756934597,5.24690987716906,4.95529761491313,30.5859039393427,"France","Europe"
"amiens","Amiens","2017 Q1",0,124.04,239.44,0.516402397981263,5.24690987716906,4.95529761491313,23.6405813905317,"France","Europe"
"amiens","Amiens","2017 Q2",0,159.884615384615,228.961538461538,0.698760594331471,5.24690987716906,4.95529761491313,30.4721482029495,"France","Europe"
"amiens","Amiens","2017 Q3",0,137.518518518519,239.222222222222,0.576981504044112,5.24690987716906,4.95529761491313,26.2094302623539,"France","Europe"
"amiens","Amiens","2017 Q4",0,122,229.074074074074,0.529715949885678,5.24690987716906,4.95529761491313,23.2517811161309,"France","Europe"
"amiens","Amiens","2018 Q1",0,104.36,233.36,0.446713661086517,5.24690987716906,4.95529761491313,19.8898022727821,"France","Europe"
"amiens","Amiens","2018 Q2",0,134.615384615385,212.653846153846,0.634810446865579,5.24690987716906,4.95529761491313,25.6561267044319,"France","Europe"
"amiens","Amiens","2018 Q3",0,107.222222222222,195.444444444444,0.54726712989121,5.19592495417282,4.61900435662099,20.6358296487929,"France","Europe"
"amiens","Amiens","2018 Q4",0,89.8461538461538,197.538461538462,0.456104192795443,5.09404453410491,4.31876868227374,17.6374888842508,"France","Europe"
"amiens","Amiens","2019 Q1",0,89.0384615384615,201.615384615385,0.441772366003814,5.91764231496114,4.05566925519013,15.0462729579569,"France","Europe"
"amiens","Amiens","2019 Q2",0,90.25,188,0.476857286603488,5.14502713991355,4.47033599134454,17.5412097051672,"France","Europe"
"amiens","Amiens","2013 Q2",1,390.921052631579,232.605263157895,1.68026350479542,5.14401994422508,4.86001226104618,75.9952443556222,"France","Europe"
"amiens","Amiens","2013 Q3",1,365.545454545455,228.787878787879,1.59854764790291,5.24690987716906,4.95529761491313,69.6687122712088,"France","Europe"
"amiens","Amiens","2013 Q4",1,420.424242424242,229.515151515152,1.84494327235939,5.24690987716906,4.95529761491313,80.1279709898657,"France","Europe"
"amiens","Amiens","2014 Q1",1,433.904761904762,246.015873015873,1.76395449226962,5.24690987716906,4.95529761491313,82.6972012217738,"France","Europe"
"amiens","Amiens","2014 Q2",1,437.646153846154,226.738461538462,1.92385639093304,5.24690987716906,4.95529761491313,83.4102670126828,"France","Europe"
"amiens","Amiens","2014 Q3",1,436.787878787879,234.257575757576,1.8849176370096,5.24690987716906,4.95529761491313,83.2466897684824,"France","Europe"
"amiens","Amiens","2014 Q4",1,549.818181818182,229.090909090909,2.39186171040763,5.24690987716906,4.95529761491313,104.78895096152,"France","Europe"
"amiens","Amiens","2015 Q1",1,487.296875,235.296875,2.07251299146851,5.24690987716906,4.95529761491313,92.8731170170047,"France","Europe"
"amiens","Amiens","2015 Q2",1,498.523076923077,241.538461538462,2.0695444840943,5.24690987716906,4.95529761491313,95.0127005406184,"France","Europe"
"amiens","Amiens","2015 Q3",1,439,233.015151515152,1.89001612887046,5.24690987716906,4.95529761491313,83.6682943441102,"France","Europe"
"amiens","Amiens","2015 Q4",1,528.80303030303,233.484848484848,2.27233161443755,5.24690987716906,4.95529761491313,100.783707493056,"France","Europe"
"amiens","Amiens","2016 Q1",1,460.75,245.171875,1.87912035333263,5.24690987716906,4.95529761491313,87.8135913873548,"France","Europe"
"amiens","Amiens","2016 Q2",1,431.061538461538,245.646153846154,1.75654525319282,5.24690987716906,4.95529761491313,82.1553159007403,"France","Europe"
"amiens","Amiens","2016 Q3",1,412.757575757576,240.333333333333,1.71934121216832,5.24690987716906,4.95529761491313,78.6667934880324,"France","Europe"
"amiens","Amiens","2016 Q4",1,507.569230769231,240.076923076923,2.10831573630974,5.24690987716906,4.95529761491313,96.7367922551563,"France","Europe"
"amiens","Amiens","2017 Q1",1,455.507692307692,242.2,1.88076953720891,5.24690987716906,4.95529761491313,86.8144685102651,"France","Europe"
"amiens","Amiens","2017 Q2",1,451.138461538462,232.123076923077,1.94415150056231,5.24690987716906,4.95529761491313,85.9817439406584,"France","Europe"
"amiens","Amiens","2017 Q3",1,380.215384615385,242.676923076923,1.57678432617929,5.24690987716906,4.95529761491313,72.4646303283806,"France","Europe"
"amiens","Amiens","2017 Q4",1,452.261538461538,233.276923076923,1.93539808627269,5.24690987716906,4.95529761491313,86.1957893405925,"France","Europe"
"amiens","Amiens","2018 Q1",1,381.830769230769,235.892307692308,1.61453828716466,5.24690987716906,4.95529761491313,72.7725038488338,"France","Europe"
